,encrypted_customerID,total_units,total_revenue,total_units_ttm,total_revenue_ttm,adj_units_yearly_ever,adj_revenue_yearlu_ever,adj_units_yearly_before_ttm,adj_revenue_yearly_before_ttm,which_promo,engagement,what_content_age,what_content_type,asp_ever,asp_ttm,arpu_monthly_ever,arpu_monthly_ttm,frequency_days_ever,frequency_days_ttm,hidden_class,tenure_months,target
653,A1EE9IYBIFT2TK,42,468.89,16,296.88,12,144.27,7,52.92,non_promo_user,engaged,predominantly_NR,predominantly_tv,11.16,18.55,12.02,24.74,28,22,benevolent,39.0,1
654,A19IELUIU4NCRJ,16,53.6,1,4.19,3,12.86,3,11.85,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,3.35,4.19,1.07,0.34,86,0,hidden_committed,50.0,0
655,A1X2QEL1LGS9IX,6,25.97,2,9.21,2,9.73,1,6.28,non_promo_user,moderate,exclusively_CAT,exclusively_movie_est,4.32,4.6,0.81,0.76,193,313,inept,32.0,1
656,A1IJ6AJQ5B9M67,10,66.28,3,26.02,3,22.72,2,13.8,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,6.62,8.67,1.89,2.16,113,96,inept,35.0,1
657,A2KMDYET6RQ838,13,56.17,2,14.69,2,10.87,2,8.02,non_promo_user,moderate,exclusively_CAT,predominantly_tv,4.32,7.34,0.9,1.22,149,43,inept,62.0,1
658,A2H1P5GULMRBQQ,4,31.89,0,0.0,1,8.69,1,8.69,non_promo_user,moderate,exclusively_CAT,exclusively_tv,7.97,0.0,0.72,0.0,1,0,hidden_committed,44.0,0
659,A2NCXHCHDC1QU5,8,30.99,6,25.13,7,30.99,24,70.32,engaged_pmd,moderate,predominantly_CAT,predominantly_movie_est,3.87,4.18,2.58,2.09,52,65,hidden_committed,12.0,1
660,A2PUXH1XVCYDFI,2,6.7,1,3.35,1,5.02,0,2.51,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,3.35,0.41,0.27,385,0,inept,16.0,1
661,A115WN7VBZEHF4,20,56.92,20,56.92,39,113.83,0,0.0,non_promo_user,engaged,predominantly_NR,predominantly_tv,2.84,2.84,9.48,9.48,6,6,inept,6.0,1
662,A3I1CJI3BZ50WL,2,9.22,2,9.22,24,110.64,0,0.0,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,4.61,4.61,9.22,9.22,6,6,inept,1.0,1
663,A1SO7TJUYWLGMG,33,139.54,5,31.45,5,23.58,4,18.26,non_promo_user,moderate,predominantly_NR,predominantly_tv,4.22,6.29,1.96,2.62,66,82,benevolent,71.0,1
664,A6LUZYXI0QUIF,6,25.14,6,25.14,24,100.56,0,0.0,non_promo_user,moderate,predominantly_CAT,predominantly_movie_vod,4.19,4.19,8.38,8.38,15,15,inept,3.0,1
665,A1FC1MI50XCYWK,1,8.39,0,0.0,0,3.87,0,3.87,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,8.39,0.0,0.32,0.0,0,0,inept,26.0,0
666,AIF4ZMJXGQ2AG,2,8.38,0,0.0,0,1.43,0,1.43,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,4.19,0.0,0.11,0.0,0,0,inept,70.0,0
667,A2LXF4GXI1WI8E,3,16.77,0,0.0,1,5.91,1,5.91,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,5.59,0.0,0.49,0.0,304,0,hidden_committed,34.0,0
668,A1TG0BKLC85SGU,1,6.66,0,0.0,0,4.99,0,4.99,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,6.66,0.0,0.41,0.0,0,0,inept,16.0,0
669,AUFMZ7V5WLZFB,8,65.86,4,27.67,3,25.49,1,14.78,engaged_vendisto_promo,moderate,predominantly_NR,predominantly_tv,8.23,6.91,2.12,2.3,131,116,inept,31.0,1
670,A35FK97KD63V8W,7,48.26,5,35.78,4,32.17,1,8.31,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,6.89,7.15,2.68,2.98,77,70,inept,18.0,1
671,A33TDB7LWJROCP,11,47.77,0,0.0,1,8.68,1,8.68,non_promo_user,engaged,predominantly_NR,predominantly_movie_vod,4.34,0.0,0.72,0.0,134,0,inept,66.0,0
672,A3L7HEIOMPJ0UL,53,202.75,17,69.55,18,71.55,12,47.01,non_promo_user,engaged,predominantly_NR,predominantly_movie_vod,3.82,4.09,5.96,5.79,19,21,benevolent,34.0,1
673,AI1B46PD2WZV,3,14.25,1,2.51,0,3.42,0,2.81,exclusively_vendisto_promo,one_time,exclusively_CAT,exclusively_movie_vod,4.75,2.51,0.28,0.2,751,0,inept,50.0,1
674,A38D6L8N91IXOW,16,105.28,2,9.22,8,54.92,7,50.11,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,6.58,4.61,4.57,0.76,26,13,hidden_committed,23.0,0
675,AJILW292J183J,1,16.8,1,16.8,0,16.8,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_tv,16.8,16.8,1.4,1.4,0,0,inept,12.0,0
676,A1ZTZ3KCPKS5CF,5,14.23,3,7.53,2,6.09,0,2.87,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,2.84,2.51,0.5,0.62,210,114,inept,28.0,1
677,A1KMNS2Z9M78ED,4,13.4,0,0.0,1,4.46,1,4.46,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,3.35,0.0,0.37,0.0,221,0,hidden_committed,36.0,0
678,AOJ5NWS1CQZXU,75,153.38,15,23.79,13,26.67,10,22.53,engaged_pmd,engaged,exclusively_CAT,exclusively_movie_vod,2.04,1.58,2.22,1.98,26,18,benevolent,69.0,1
679,A1DIGS78FD2FNO,3,35.26,3,35.26,3,47.01,0,0.0,non_promo_user,moderate,exclusively_CAT,predominantly_tv,11.75,11.75,3.91,3.91,81,81,inept,9.0,1
680,ANCXL4TQZXQP6,3,8.37,1,2.51,1,3.58,0,2.51,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.79,2.51,0.29,0.2,415,0,inept,28.0,1
681,A1AJ457ETM2URX,26,124.08,5,25.99,6,29.19,4,23.07,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.77,5.19,2.43,2.16,61,71,benevolent,51.0,1
682,A3MIIKGJ2J7AS2,11,44.42,6,29.35,6,26.65,3,9.04,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_vod,4.03,4.89,2.22,2.44,53,37,benevolent,20.0,1
683,A1TMKD01JUQXOZ,3,15.52,1,2.51,1,7.16,0,6.0,non_promo_user,one_time,exclusively_CAT,exclusively_tv,5.17,2.51,0.59,0.2,318,0,inept,26.0,1
684,A1HG9XX3GIZXEA,14,15.82,9,9.99,10,11.86,3,4.37,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,1.13,1.11,0.98,0.83,27,16,benevolent,16.0,1
685,A396UTJO566MC0,8,38.58,0,0.0,1,7.46,1,7.46,non_promo_user,moderate,predominantly_CAT,predominantly_movie_est,4.82,0.0,0.62,0.0,95,0,hidden_committed,62.0,0
686,A1UES8EVE42CU9,1,0.83,1,0.83,6,4.98,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,0.83,0.83,0.41,0.41,0,0,inept,2.0,1
687,A1JHAG4NUQXVZ4,2,4.18,2,4.18,24,50.16,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,2.09,2.09,0.0,0.0,1,1,inept,0.0,1
688,A9KTCYBLUJQ0Q,36,68.86,34,57.11,11,22.33,0,3.81,engaged_pmd,engaged,exclusively_CAT,predominantly_movie_est,1.91,1.67,1.86,4.75,30,6,inept,37.0,1
689,A2Q0AG115LKFDN,2,6.7,2,6.7,6,20.1,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.35,3.35,1.67,1.67,1,1,inept,4.0,1
690,ADXZMG3B1P3AE,156,686.97,17,76.27,25,114.49,23,101.78,engaged_pmd,engaged,predominantly_NR,predominantly_movie_est,4.4,4.48,9.54,6.35,13,19,hidden_committed,72.0,1
691,A2J3CDDDZCKT6I,4,13.38,2,6.68,1,3.82,0,1.91,engaged_vendisto_promo,moderate,exclusively_CAT,exclusively_movie_est,3.34,3.34,0.31,0.55,401,6,inept,42.0,1
692,A1BIVPA3TT6ZYV,1,3.32,1,3.32,1,4.42,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.32,3.32,0.36,0.36,0,0,inept,9.0,0
693,AZ61Y54BLVQDE,38,383.79,1,16.66,12,124.47,12,119.06,non_promo_user,one_time,predominantly_NR,exclusively_tv,10.09,16.66,10.37,1.38,21,0,hidden_committed,37.0,0
694,A8WIZX4RABWKS,9,7.47,0,0.0,2,2.08,2,2.08,engaged_pmd,engaged,exclusively_CAT,exclusively_movie_vod,0.83,0.0,0.17,0.0,110,0,inept,43.0,0
695,A339NFZF70TE34,1,10.08,0,0.0,0,6.04,0,6.04,non_promo_user,one_time,predominantly_NR,exclusively_movie_est,10.08,0.0,0.5,0.0,0,0,inept,20.0,0
696,A3INA738BFVQYY,2,22.26,2,22.26,6,66.78,0,0.0,non_promo_user,moderate,predominantly_NR,exclusively_tv,11.13,11.13,5.56,5.56,115,115,inept,4.0,1
697,A2CT3TK7C5H55Y,2,5.02,0,0.0,0,1.5,0,1.5,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,2.51,0.0,0.12,0.0,768,0,inept,40.0,0
698,A2WSJOMCVW98EL,1,1.66,0,0.0,0,0.53,0,0.53,exclusively_vendisto_promo,one_time,exclusively_CAT,exclusively_movie_vod,1.66,0.0,0.04,0.0,0,0,inept,37.0,0
699,A15JB7NKN89WOK,1,6.71,1,6.71,3,26.83,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,6.71,6.71,2.23,2.23,0,0,inept,3.0,1
700,AKSV7U2D3UVFC,4,14.24,0,0.0,0,3.1,0,3.1,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.56,0.0,0.25,0.0,161,0,inept,55.0,0
701,A3MGKQDNCEDBM5,1,0.08,0,0.0,0,0.05,0,0.05,exclusively_vendisto_promo,one_time,exclusively_CAT,exclusively_tv,0.08,0.0,0.0,0.0,0,0,inept,19.0,0
702,A3FR29P1EJRHXQ,45,237.36,9,31.83,14,74.95,11,64.9,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,5.27,3.53,6.24,2.65,24,29,hidden_committed,38.0,1
703,A36CZIRLZYMWMN,1,0.83,1,0.83,3,2.49,0,0.0,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,0.83,0.83,0.2,0.2,0,0,inept,4.0,1
704,AQLJWG35ZH50N,37,229.4,19,122.46,8,51.93,4,24.21,engaged_vendisto_promo,engaged,predominantly_CAT,predominantly_movie_est,6.2,6.44,4.32,10.2,44,18,inept,53.0,1
705,AB40TLM7O01P2,49,292.77,10,40.22,9,54.89,7,47.35,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,5.97,4.02,4.57,3.35,36,17,hidden_committed,64.0,0
706,A1WFKE74KU57Y7,1,3.35,0,0.0,0,0.7,0,0.7,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,0.0,0.05,0.0,0,0,inept,57.0,0
707,A17PYHF7Z3ZZT9,29,111.43,14,41.85,6,24.76,3,15.46,engaged_pmd,engaged,predominantly_NR,exclusively_movie_vod,3.84,2.98,2.06,3.48,57,19,inept,54.0,1
708,A3266N4D4WHR9A,23,104.47,4,13.39,6,28.49,5,24.84,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,4.54,3.34,2.37,1.11,60,112,benevolent,44.0,1
709,A24NXLZGKW9DM8,5,16.75,0,0.0,3,11.16,3,11.16,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.35,0.0,0.93,0.0,38,0,hidden_committed,18.0,0
710,A4BO19NAZQP0A,22,92.22,11,37.69,6,27.66,3,16.35,engaged_pmd,moderate,exclusively_CAT,predominantly_tv,4.19,3.42,2.3,3.14,54,8,benevolent,40.0,1
711,A3464UVG7TBTAH,24,91.77,5,10.87,6,26.22,5,23.11,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,3.82,2.17,2.18,0.9,51,36,benevolent,42.0,1
712,AYKE9DHKNBKES,2,6.7,2,6.7,6,20.1,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.35,3.35,1.67,1.67,25,25,inept,4.0,1
713,A3L54LBVF1KWW4,2,15.11,0,0.0,0,4.53,0,4.53,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,7.55,0.0,0.37,0.0,522,0,inept,40.0,0
714,A89UYGSRBDOM5,26,49.3,10,18.38,10,19.08,6,11.96,engaged_pmd,moderate,predominantly_CAT,predominantly_movie_vod,1.89,1.83,1.59,1.53,36,27,hidden_committed,31.0,1
715,A1MY5KCXHJL7MC,16,72.89,7,33.53,4,22.42,2,12.11,engaged_vendisto_promo,moderate,predominantly_CAT,predominantly_movie_vod,4.55,4.79,1.86,2.79,79,54,inept,39.0,1
716,A3TKTJSXN2R39B,57,258.71,9,53.28,14,66.05,12,52.44,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,4.53,5.92,5.5,4.44,25,41,hidden_committed,47.0,1
717,A1M2N0J8LKV47M,305,1106.28,47,158.71,64,232.9,54,199.48,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,3.62,3.37,19.4,13.22,5,7,hidden_committed,57.0,1
718,AC7JJ4DQSMANB,15,51.07,0,0.0,4,14.59,4,14.59,non_promo_user,engaged,predominantly_CAT,predominantly_movie_vod,3.4,0.0,1.21,0.0,32,0,benevolent,42.0,0
719,A14IY3459P6NYQ,102,482.93,22,119.5,20,98.22,16,73.91,non_promo_user,engaged,predominantly_NR,predominantly_tv,4.73,5.43,8.18,9.95,17,15,benevolent,59.0,1
720,A2BF9Q9KMBOF8G,66,311.86,19,78.36,14,66.82,10,50.03,non_promo_user,engaged,predominantly_CAT,predominantly_movie_est,4.72,4.12,5.56,6.53,25,17,benevolent,56.0,1
721,ABTG9IV1P6ZYF,11,33.49,7,20.93,6,21.15,2,7.93,engaged_vendisto_promo,moderate,predominantly_NR,exclusively_movie_vod,3.04,2.99,1.76,1.74,56,56,inept,19.0,1
722,A1MGB6FLFCIJNX,1,3.35,0,0.0,0,2.87,0,2.87,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,0.0,0.23,0.0,0,0,inept,14.0,0
723,A1TMRBK14F3QKM,29,179.07,7,32.69,8,52.41,6,42.84,non_promo_user,moderate,predominantly_NR,predominantly_movie_vod,6.17,4.67,4.36,2.72,40,33,hidden_committed,41.0,1
724,A22CRH71EFFFTY,18,71.65,5,24.74,6,27.73,5,18.15,engaged_vendisto_promo,moderate,predominantly_NR,predominantly_movie_est,3.98,4.94,2.31,2.06,53,36,benevolent,31.0,1
725,A3CXLTT8790G03,3,29.38,0,0.0,0,6.65,0,6.65,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,9.79,0.0,0.55,0.0,189,0,inept,53.0,0
726,A168FN40BWRM7V,2,8.38,0,0.0,0,2.05,0,2.05,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,4.19,0.0,0.17,0.0,78,0,inept,49.0,0
727,A1HQIQEXTRUDLF,3,7.53,0,0.0,1,3.47,1,3.47,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_est,2.51,0.0,0.28,0.0,126,0,hidden_committed,26.0,0
728,A12G0J5KCXQ2CW,2,15.11,1,12.6,0,4.64,0,0.77,non_promo_user,one_time,exclusively_CAT,exclusively_tv,7.55,12.6,0.38,1.05,1174,0,inept,39.0,1
729,AL43MAEPF5YQL,8,60.43,8,60.43,8,65.92,0,0.0,non_promo_user,moderate,predominantly_CAT,predominantly_movie_est,7.55,7.55,5.49,5.49,44,44,inept,11.0,1
730,A37AAU26M9MYNY,6,18.42,2,8.38,3,9.6,2,5.23,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.07,4.19,0.8,0.69,136,97,inept,23.0,1
731,A3TL5PKALFF01G,67,394.66,13,88.5,12,72.85,9,56.52,engaged_vendisto_promo,engaged,predominantly_CAT,predominantly_movie_est,5.89,6.8,6.07,7.37,28,23,benevolent,65.0,1
732,A1TFMQM8MJ2A0S,4,33.57,1,21.0,0,6.82,0,2.55,non_promo_user,one_time,exclusively_CAT,exclusively_tv,8.39,21.0,0.56,1.75,554,0,inept,59.0,1
733,A2MY79T9E3VI0S,10,44.87,5,12.13,2,10.35,1,7.55,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_vod,4.48,2.42,0.86,1.01,174,63,inept,52.0,1
734,A2A1VUBC1YMQ5B,12,47.34,9,35.61,9,37.87,2,9.38,engaged_pmd,moderate,predominantly_CAT,predominantly_tv,3.94,3.95,3.15,2.96,37,13,inept,15.0,1
735,A1K3TLI74BHBP9,2,6.7,0,0.0,0,2.77,0,2.77,non_promo_user,moderate,exclusively_CAT,predominantly_tv,3.35,0.0,0.23,0.0,51,0,inept,29.0,0
736,A2C4T00EM97WC0,56,209.88,12,23.81,12,46.63,9,41.34,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_vod,3.74,1.98,3.88,1.98,29,30,hidden_committed,54.0,1
737,A1AI2EDYUHBS21,8,20.05,7,19.22,6,15.03,0,0.62,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_vod,2.5,2.74,1.25,1.6,66,51,inept,16.0,1
738,A1SX22MV15WJTW,5,10.03,0,0.0,0,1.69,0,1.69,non_promo_user,moderate,exclusively_CAT,predominantly_tv,2.0,0.0,0.14,0.0,193,0,inept,71.0,0
739,A1XBY9Z9ISWL8I,15,80.52,2,7.54,4,22.47,3,20.36,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,5.36,3.77,1.87,0.62,90,76,benevolent,43.0,1
740,A3PCKXWYY5RSML,2,6.7,2,6.7,6,20.1,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.35,3.35,1.67,1.67,4,4,inept,4.0,1
741,A212I07YIAF7BQ,3,15.1,0,0.0,0,4.11,0,4.11,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,5.03,0.0,0.34,0.0,143,0,inept,44.0,0
742,A8O4OP4EW4K4T,158,674.08,69,272.8,67,288.89,38,171.97,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_est,4.26,3.95,24.07,22.73,5,4,hidden_committed,28.0,1
743,A18O6NWO7Y5I3Z,5,16.75,3,9.21,0,3.0,0,1.35,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.35,3.07,0.25,0.76,475,10,inept,67.0,1
744,A3IW9XJATDHMPI,4,10.88,0,0.0,2,6.87,2,6.87,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,2.72,0.0,0.57,0.0,28,0,hidden_committed,19.0,0
745,A3OA9755Z76RLG,1,8.39,1,8.39,1,14.38,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,8.39,8.39,1.19,1.19,0,0,inept,7.0,0
746,A7611NA80GJ8R,3,11.73,0,0.0,0,3.06,0,3.06,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,3.91,0.0,0.25,0.0,188,0,inept,46.0,0
747,A1NA2UEF2JJKR9,1,16.8,1,16.8,0,16.8,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_tv,16.8,16.8,1.4,1.4,0,0,inept,12.0,0
748,A2QERP4XMITCCK,5,30.2,2,7.54,1,8.83,0,6.63,engaged_pmd,moderate,exclusively_CAT,predominantly_movie_est,6.04,3.77,0.73,0.62,284,59,inept,41.0,1
749,ACGM4FKLB1Y0L,1,5.03,1,5.03,1,8.62,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,5.03,5.03,0.71,0.71,0,0,inept,7.0,0
750,A3CSU28AS8284S,122,239.44,51,72.62,22,44.89,13,31.27,engaged_pmd,engaged,predominantly_CAT,predominantly_movie_vod,1.96,1.42,3.74,6.05,15,6,benevolent,64.0,1
751,A35Q7SS1T9NLXP,5,20.95,3,10.05,4,19.33,1,10.06,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,4.19,3.35,1.61,0.83,71,127,inept,13.0,1
752,A1OMIHRMM5Z0FI,1,5.03,1,5.03,3,15.09,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,5.03,5.03,1.25,1.25,0,0,inept,4.0,1
753,A279VZ8TPPAEKM,5,12.55,0,0.0,1,4.42,1,4.42,non_promo_user,moderate,predominantly_CAT,predominantly_movie_est,2.51,0.0,0.36,0.0,84,0,hidden_committed,34.0,0
754,A3U0731252M1X0,12,40.19,12,40.19,28,96.45,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.34,3.34,8.03,8.03,10,10,inept,5.0,1
755,A14LFNSY87ELYM,3,31.07,3,31.07,6,62.13,0,0.0,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,10.35,10.35,5.17,5.17,33,33,inept,6.0,1
756,A20MUBUTNG8Z24,1,14.28,1,14.28,12,171.36,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,14.28,14.28,14.28,14.28,0,0,inept,1.0,1
757,A1MFC9LSVIQVMI,1,5.87,0,0.0,0,4.14,0,4.14,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,5.87,0.0,0.34,0.0,0,0,inept,17.0,0
758,A2EBD93X0DZX6J,12,39.07,1,1.66,4,13.39,3,12.82,non_promo_user,one_time,exclusively_CAT,exclusively_tv,3.25,1.66,1.11,0.13,66,0,hidden_committed,35.0,0
759,A18TFIHDLJOH5,8,66.3,7,57.91,5,46.8,0,5.92,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,8.28,8.27,3.9,4.82,71,9,inept,17.0,1
760,A1MIP1RXSFZWLG,1,2.09,1,2.09,12,25.08,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.09,2.09,2.09,2.09,0,0,inept,1.0,1
761,AO5V5GXH7QGLW,1,4.19,0,0.0,0,2.79,0,2.79,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,4.19,0.0,0.23,0.0,0,0,inept,18.0,0
762,A1W1FJ5YR92196,5,18.43,4,10.04,3,14.74,0,6.71,non_promo_user,moderate,predominantly_NR,exclusively_tv,3.68,2.51,1.22,0.83,32,4,inept,15.0,0
763,A27D4HDXQNOV39,34,92.04,4,12.56,12,32.48,10,28.05,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,2.7,3.14,2.7,1.04,29,60,hidden_committed,34.0,1
764,AR9A81182UIEB,15,42.26,0,0.0,2,8.17,2,8.17,non_promo_user,engaged,predominantly_NR,predominantly_tv,2.81,0.0,0.68,0.0,89,0,inept,62.0,0
765,A3IGTKDYBBMBR1,16,116.6,7,52.84,7,53.81,4,29.42,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_est,7.28,7.54,4.48,4.4,49,28,benevolent,26.0,1
766,A3PEWF702I430T,3,8.3,1,3.32,2,6.22,1,3.73,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,2.76,3.32,0.51,0.27,146,0,inept,16.0,0
767,A1Z5UL6JVO9BFP,8,55.39,7,49.52,3,22.15,0,2.34,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,6.92,7.07,1.84,4.12,123,37,inept,30.0,1
768,A216JAKZI0WVAS,1,9.99,0,0.0,0,2.55,0,2.55,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,9.99,0.0,0.21,0.0,0,0,inept,47.0,0
769,A13T3385ZTPWU9,15,42.27,4,12.56,4,12.37,3,8.69,non_promo_user,moderate,predominantly_NR,exclusively_movie_vod,2.81,3.14,1.03,1.04,81,66,benevolent,41.0,1
770,AE10NHQZCUQNX,1,3.35,0,0.0,0,2.23,0,2.23,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.35,0.0,0.18,0.0,0,0,inept,18.0,0
771,A3GI9T66XV6U22,6,19.96,1,0.82,1,4.43,1,4.25,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,3.32,0.82,0.36,0.06,313,0,inept,54.0,1
772,AO0XNRGJ461OX,7,31.85,2,6.7,2,13.17,2,10.4,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.55,3.35,1.09,0.55,133,265,inept,29.0,1
773,A25QT7W4U43PJC,16,59.49,11,34.33,9,35.69,3,15.09,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.71,3.12,2.97,2.86,34,25,benevolent,20.0,1
774,AR1ZSEVADW0MY,12,50.3,0,0.0,2,11.83,2,11.83,non_promo_user,engaged,predominantly_CAT,predominantly_movie_est,4.19,0.0,0.98,0.0,44,0,inept,51.0,0
775,A2LKVYD88GL26L,2,7.54,0,0.0,0,2.91,0,2.91,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,3.77,0.0,0.24,0.0,105,0,inept,31.0,0
776,A1ZG9N9B9TD8PL,4,13.4,4,13.4,4,16.08,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.35,3.35,1.34,1.34,1,1,inept,10.0,0
777,A1Q0ZPY7SRGAUU,21,93.03,11,51.14,13,62.01,6,27.92,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.43,4.64,5.16,4.26,14,9,hidden_committed,18.0,0
778,A2RT0T8DCADBRL,18,61.97,10,30.13,5,19.56,2,10.05,engaged_vendisto_promo,moderate,exclusively_CAT,predominantly_movie_vod,3.44,3.01,1.63,2.51,63,29,inept,38.0,1
779,A269D5BFTH7XVT,3,10.05,3,10.05,9,30.15,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,3.35,3.35,2.51,2.51,28,28,inept,4.0,1
780,A355DNCQL3FI9,197,876.87,33,155.9,40,178.34,33,146.63,non_promo_user,engaged,predominantly_NR,predominantly_movie_vod,4.45,4.72,14.86,12.99,8,10,hidden_committed,59.0,1
781,AUE8VJGCWK1SX,1,2.09,0,0.0,0,0.36,0,0.36,non_promo_user,one_time,exclusively_CAT,exclusively_tv,2.09,0.0,0.03,0.0,0,0,inept,68.0,0
782,A1JHAOIVE0QPFV,1,0.83,1,0.83,1,1.1,0,0.0,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,0.83,0.83,0.09,0.09,0,0,inept,9.0,0
783,A2T5E6MGU9D7TF,12,46.93,3,20.98,3,14.07,2,7.78,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,3.91,6.99,1.17,1.74,108,140,inept,40.0,1
784,A2IF33E042JCVI,27,40.46,13,20.02,10,16.18,5,8.17,engaged_pmd,engaged,exclusively_CAT,predominantly_movie_vod,1.49,1.54,1.34,1.66,32,21,inept,30.0,1
785,A3AE59LZS5169T,73,93.33,30,26.57,20,26.66,12,19.07,engaged_pmd,engaged,exclusively_CAT,exclusively_movie_vod,1.27,0.88,2.22,2.21,17,10,benevolent,42.0,1
786,A27VIKKBLDV37M,1,0.82,0,0.0,0,0.61,0,0.61,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,0.82,0.0,0.05,0.0,0,0,inept,16.0,0
787,AI57X0MM4Q0SS,7,21.35,7,21.35,6,21.34,0,0.0,non_promo_user,moderate,exclusively_CAT,predominantly_tv,3.05,3.05,1.77,1.77,49,49,inept,12.0,1
788,A37E7101SC7Z7U,92,125.92,47,45.73,45,62.95,22,40.09,engaged_pmd,engaged,exclusively_CAT,exclusively_movie_vod,1.36,0.97,5.24,3.81,7,6,hidden_committed,24.0,1
789,AL7ADOJIW4MQC,6,20.94,1,3.35,1,6.44,1,5.41,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.49,3.35,0.53,0.27,178,0,inept,39.0,0
