,encrypted_customerID,total_units,total_revenue,total_units_ttm,total_revenue_ttm,adj_units_yearly_ever,adj_revenue_yearlu_ever,adj_units_yearly_before_ttm,adj_revenue_yearly_before_ttm,which_promo,engagement,what_content_age,what_content_type,asp_ever,asp_ttm,arpu_monthly_ever,arpu_monthly_ttm,frequency_days_ever,frequency_days_ttm,hidden_class,tenure_months,target
0,A2GMX5T2DZRSF7,1,0.82,1,0.82,1,1.23,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,0.82,0.82,0.1,0.1,0,0,inept,8.0,0
1,AQRAHLBPDBZ1Y,3,9.48,0,0.0,0,1.67,0,1.67,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,3.16,0.0,0.13,0.0,87,0,inept,68.0,0
2,ARDWGB5C81WCO,1,0.82,1,0.82,1,1.09,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_tv,0.82,0.82,0.09,0.09,0,0,inept,9.0,0
3,AJ9WP71ARK0VN,4,4.79,4,4.79,4,5.22,0,0.0,engaged_vendisto_promo,moderate,exclusively_CAT,exclusively_tv,1.19,1.19,0.43,0.43,16,16,inept,11.0,0
4,AIP4X46PJ7EBE,149,1015.81,24,175.2,35,239.01,29,197.79,non_promo_user,engaged,predominantly_NR,predominantly_movie_est,6.81,7.3,19.91,14.6,10,14,hidden_committed,51.0,1
5,A2IK1D2ZZ4X0KH,2,13.73,1,2.07,0,4.7,0,3.99,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,6.86,2.07,0.39,0.17,1031,0,inept,35.0,1
6,A10G03TEF09RVI,2,32.48,0,0.0,1,16.94,1,16.94,non_promo_user,moderate,exclusively_CAT,exclusively_tv,16.24,0.0,1.41,0.0,22,0,hidden_committed,23.0,0
7,AS82YACKCCY62,14,40.58,1,2.07,2,6.76,2,6.41,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.89,2.07,0.56,0.17,145,0,benevolent,72.0,0
8,A1HHIX4HE9PR3Y,239,1358.94,2,18.73,53,301.98,52,297.82,non_promo_user,moderate,exclusively_CAT,exclusively_movie_est,5.68,9.36,25.16,1.56,6,0,hidden_committed,54.0,1
9,A1VYB2UBOO7ND4,23,107.17,16,79.43,5,25.72,1,6.65,engaged_pmd,engaged,predominantly_NR,predominantly_movie_est,4.65,4.96,2.14,6.61,67,21,inept,50.0,1
10,A2GFPLP55IQ9IE,1,9.99,0,0.0,0,4.99,0,4.99,non_promo_user,one_time,exclusively_CAT,exclusively_tv,9.99,0.0,0.41,0.0,0,0,inept,24.0,0
11,A2A4TGG6674HDM,11,53.6,2,7.07,2,11.48,1,9.96,non_promo_user,moderate,exclusively_CAT,exclusively_movie_vod,4.87,3.53,0.95,0.58,170,4,inept,56.0,1
12,AZCS4COTDROR6,5,20.38,2,6.23,1,8.15,1,5.65,non_promo_user,moderate,exclusively_CAT,predominantly_tv,4.07,3.11,0.67,0.51,204,163,inept,30.0,1
13,AUNTTKKFRW52R,2,7.48,1,3.74,0,2.99,0,1.49,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,3.74,3.74,0.24,0.31,679,0,inept,30.0,0
14,ABIP24S4R84FT,1,2.91,1,2.91,3,8.73,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.91,2.91,0.72,0.72,0,0,inept,4.0,1
15,A2BLKD178JJOSF,2,9.98,0,0.0,1,5.2,1,5.2,non_promo_user,moderate,exclusively_CAT,exclusively_movie_est,4.99,0.0,0.43,0.0,1,0,hidden_committed,23.0,0
16,A3EG7PVNAMUNZV,10,52.0,6,32.03,7,36.7,2,14.09,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,5.2,5.33,3.05,2.66,47,21,benevolent,17.0,1
17,A2EU2CXYDLPVRZ,1,4.16,0,0.0,0,0.76,0,0.76,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,4.16,0.0,0.06,0.0,0,0,inept,65.0,0
18,ABKG784MVC3U9,3,9.14,0,0.0,1,6.09,1,6.09,engaged_pmd,moderate,predominantly_NR,exclusively_movie_vod,3.04,0.0,0.5,0.0,41,0,hidden_committed,18.0,0
19,A1YRSMMAS7WM6M,1,2.49,1,2.49,2,5.97,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_tv,2.49,2.49,0.49,0.49,0,0,inept,5.0,1
20,A3JOIYE190CS7F,111,480.34,24,126.88,22,99.38,18,73.12,engaged_pmd,engaged,predominantly_NR,predominantly_movie_vod,4.32,5.28,8.28,10.57,14,10,hidden_committed,58.0,1
21,A2VFFPCSMC6BVB,1,2.07,1,2.07,1,2.76,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.07,2.07,0.23,0.23,0,0,inept,9.0,0
22,ACCCRA5N902Q8,1,4.16,1,4.16,6,24.96,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,4.16,4.16,2.08,2.08,0,0,inept,2.0,1
23,A33Z2HXTMNSS6L,59,197.4,2,8.32,10,34.32,9,32.88,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,3.34,4.16,2.86,0.69,35,97,hidden_committed,69.0,1
24,AU0PZMKLXUKWJ,1,3.74,0,0.0,0,3.45,0,3.45,non_promo_user,one_time,exclusively_CAT,exclusively_tv,3.74,0.0,0.28,0.0,0,0,inept,13.0,0
25,A131RVMPH88LKJ,13,41.15,1,2.91,5,15.92,4,14.8,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,3.16,2.91,1.32,0.24,50,0,hidden_committed,31.0,0
26,A3K17WNYVM8AAS,1,2.91,1,2.91,12,34.92,0,0.0,non_promo_user,one_time,exclusively_CAT,exclusively_movie_vod,2.91,2.91,2.91,2.91,0,0,inept,1.0,1
27,A11N49YKDAGQPS,1,1.58,0,0.0,0,0.41,0,0.41,non_promo_user,one_time,exclusively_CAT,exclusively_tv,1.58,0.0,0.03,0.0,0,0,inept,46.0,0
28,A36CAJQ5P55S7N,54,295.33,47,262.47,12,68.15,1,7.58,non_promo_user,engaged,predominantly_NR,predominantly_movie_est,5.46,5.58,5.67,21.87,29,7,inept,52.0,1
29,A3QU2QHPU5XPIQ,27,110.9,5,14.96,4,19.28,3,16.68,engaged_pmd,moderate,predominantly_NR,predominantly_movie_vod,4.1,2.99,1.6,1.24,75,24,benevolent,69.0,1
30,A12G350G493RKR,2,10.39,1,8.32,1,7.33,0,1.46,non_promo_user,one_time,exclusively_CAT,exclusively_tv,5.19,8.32,0.61,0.69,480,0,inept,17.0,1
31,A2JMQTW64V2QXI,11,81.15,4,24.97,4,36.06,3,24.96,non_promo_user,moderate,predominantly_NR,predominantly_movie_est,7.37,6.24,3.0,2.08,61,5,benevolent,27.0,0
32,A1BWNTZA5F6BB4,116,998.73,30,257.53,20,173.69,14,128.9,non_promo_user,engaged,predominantly_NR,predominantly_movie_est,8.6,8.58,14.47,21.46,18,12,benevolent,69.0,1
33,A1ZQRVOGQKHRFA,1,2.91,0,0.0,0,2.32,0,2.32,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,2.91,0.0,0.19,0.0,0,0,inept,15.0,0
34,A43YCNDNXBYF9,76,208.8,9,24.5,12,34.32,11,30.29,engaged_vendisto_promo,engaged,exclusively_CAT,predominantly_movie_vod,2.74,2.72,2.86,2.04,29,44,benevolent,73.0,1
35,AUADC51DWIDMN,34,139.77,14,78.63,10,41.93,6,18.34,non_promo_user,engaged,predominantly_CAT,predominantly_movie_est,4.11,5.61,3.49,6.55,35,23,benevolent,40.0,1
36,A21AUZTJ0J4OJU,1,5.82,0,0.0,0,2.91,0,2.91,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,5.82,0.0,0.24,0.0,0,0,inept,24.0,0
37,AM18CSQSF5A3X,1,2.07,0,0.0,0,1.38,0,1.38,non_promo_user,one_time,predominantly_NR,exclusively_tv,2.07,0.0,0.11,0.0,0,0,inept,18.0,0
38,A2H9JDVQFINGPT,44,194.63,14,75.28,15,70.77,10,43.39,non_promo_user,engaged,predominantly_NR,predominantly_tv,4.42,5.37,5.89,6.27,22,26,benevolent,33.0,1
39,A3AM2VPB3Z0NML,10,26.05,6,9.42,7,20.83,3,13.3,non_promo_user,moderate,exclusively_CAT,exclusively_tv,2.6,1.57,1.73,0.78,24,0,benevolent,15.0,0
40,A2TWLXD1MCXWGK,2,3.66,0,0.0,0,0.68,0,0.68,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,1.83,0.0,0.05,0.0,321,0,inept,64.0,0
41,A37DCFSSAYHCYC,13,37.7,0,0.0,2,6.19,2,6.19,non_promo_user,engaged,predominantly_NR,predominantly_tv,2.9,0.0,0.51,0.0,94,0,inept,73.0,0
42,A1NOCIL8CJITA7,1,2.49,1,2.49,12,29.88,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,2.49,2.49,2.49,2.49,0,0,inept,1.0,1
43,A2N3K5EHRER0CG,18,79.82,3,4.55,4,19.54,3,18.43,engaged_pmd,moderate,exclusively_CAT,exclusively_movie_vod,4.43,1.51,1.62,0.37,83,98,benevolent,49.0,1
44,A36QXWJP5GH6CE,63,155.51,2,12.9,10,26.28,10,24.1,non_promo_user,moderate,exclusively_CAT,predominantly_tv,2.46,6.45,2.19,1.07,33,234,hidden_committed,71.0,1
45,A3EW4X2RMVPZ0D,2,8.31,2,8.31,4,19.94,0,0.0,non_promo_user,moderate,exclusively_CAT,exclusively_movie_est,4.15,4.15,1.66,1.66,87,87,inept,5.0,1
46,ATUV3348RW27S,2,9.56,2,9.56,3,16.38,0,0.0,non_promo_user,moderate,exclusively_CAT,predominantly_movie_est,4.78,4.78,1.36,1.36,175,175,inept,7.0,1
47,AOW92EIVWIHWZ,1,1.66,1,1.66,3,4.98,0,0.0,exclusively_pmd,one_time,exclusively_CAT,exclusively_movie_vod,1.66,1.66,0.41,0.41,0,0,inept,4.0,1
48,A1PUNIEV2U4H2N,1,3.74,1,3.74,6,22.44,0,0.0,non_promo_user,one_time,predominantly_NR,exclusively_movie_vod,3.74,3.74,1.87,1.87,0,0,inept,2.0,1
49,A1PEBYU7XMBEVY,19,120.22,13,96.93,6,43.71,2,8.46,engaged_vendisto_promo,engaged,exclusively_CAT,predominantly_movie_est,6.32,7.45,3.64,8.07,55,21,inept,33.0,1
50,AYZ3JSP58N043,5,13.31,0,0.0,0,2.49,0,2.49,non_promo_user,moderate,exclusively_CAT,predominantly_movie_vod,2.66,0.0,0.2,0.0,99,0,inept,64.0,0
51,A3RFH8RCGQ4BB7,1,2.07,0,0.0,0,1.3,0,1.3,non_promo_user,one_time,exclusively_CAT,exclusively_movie_est,2.07,0.0,0.1,0.0,0,0,inept,19.0,0
